timestamp,vehicle_count,hour,day_of_week,is_weekend,month,avg_speed,congestion_level
2024-01-09 10:00:00,1642,10,1,0,1,44.89417640571143,Medium
2024-01-09 11:00:00,1726,11,1,0,1,22.694826513034066,Low
2024-01-09 12:00:00,1650,12,1,0,1,40.35264279456691,Medium
2024-01-09 13:00:00,1614,13,1,0,1,31.851031766817957,Medium
2024-01-09 14:00:00,1790,14,1,0,1,22.38225814818588,Low
2024-01-09 15:00:00,1796,15,1,0,1,30.175018274886916,High
2024-01-09 16:00:00,1574,16,1,0,1,39.70817652806616,Low
2024-01-09 17:00:00,1526,17,1,0,1,34.90377495097775,Low
2024-01-09 18:00:00,1239,18,1,0,1,37.6760940261808,Low
2024-01-09 19:00:00,1240,19,1,0,1,38.111796951270705,Medium
2024-01-09 20:00:00,1225,20,1,0,1,28.280316513232844,High
2024-01-09 21:00:00,885,21,1,0,1,47.543197953966256,Low
2024-01-09 22:00:00,834,22,1,0,1,20.26517316219842,High
2024-01-09 23:00:00,691,23,1,0,1,47.58024707819186,Medium
2024-01-10 00:00:00,971,0,2,0,1,38.22009724688934,Low
2024-01-10 01:00:00,762,1,2,0,1,25.632084094852956,Low
2024-01-10 02:00:00,880,2,2,0,1,52.8450315143104,Low
2024-01-10 03:00:00,910,3,2,0,1,40.11278479529391,Low
2024-01-10 04:00:00,1021,4,2,0,1,47.34115565276866,Low
2024-01-10 05:00:00,955,5,2,0,1,27.532897192559616,Low
2024-01-10 06:00:00,1107,6,2,0,1,50.268450785611705,Low
2024-01-10 07:00:00,1400,7,2,0,1,21.353661918522995,Low
2024-01-10 08:00:00,1478,8,2,0,1,43.202999665418396,Low
2024-01-10 09:00:00,1649,9,2,0,1,43.678944569048525,Low
2024-01-10 10:00:00,1768,10,2,0,1,40.2245837852717,Low
2024-01-10 11:00:00,1772,11,2,0,1,26.28934633436586,Medium
2024-01-10 12:00:00,1734,12,2,0,1,23.136624157667868,Low
2024-01-10 13:00:00,1923,13,2,0,1,45.594485291019836,Low
2024-01-10 14:00:00,1694,14,2,0,1,33.493121305363545,Low
2024-01-10 15:00:00,1817,15,2,0,1,56.99280304177693,Low
2024-01-10 16:00:00,1581,16,2,0,1,33.734043427409475,Medium
2024-01-10 17:00:00,1378,17,2,0,1,49.91583575888674,Medium
2024-01-10 18:00:00,1214,18,2,0,1,22.787731079918725,Low
2024-01-10 19:00:00,1213,19,2,0,1,47.82446894191922,High
2024-01-10 20:00:00,975,20,2,0,1,52.318614753232325,Low
2024-01-10 21:00:00,799,21,2,0,1,41.37998590751343,Low
2024-01-10 22:00:00,808,22,2,0,1,49.83754295901478,Low
2024-01-10 23:00:00,784,23,2,0,1,23.502006593700887,Medium
2024-01-11 00:00:00,849,0,3,0,1,32.5079567398314,Medium
2024-01-11 01:00:00,960,1,3,0,1,32.75536598244176,Low
2024-01-11 02:00:00,901,2,3,0,1,38.51474815010943,Medium
2024-01-11 03:00:00,950,3,3,0,1,47.76636971995597,Low
2024-01-11 04:00:00,993,4,3,0,1,44.79605317026461,Low
2024-01-11 05:00:00,1316,5,3,0,1,25.20294660990055,High
2024-01-11 06:00:00,1371,6,3,0,1,54.327238004072555,Medium
2024-01-11 07:00:00,1408,7,3,0,1,41.41842634961768,Medium
2024-01-11 08:00:00,1446,8,3,0,1,35.42526326151462,Medium
2024-01-11 09:00:00,1760,9,3,0,1,47.10023679839111,Low
2024-01-11 10:00:00,1694,10,3,0,1,22.287825578442593,Low
2024-01-11 11:00:00,1909,11,3,0,1,40.35675615871007,Low
2024-01-11 12:00:00,1857,12,3,0,1,21.169959036635685,Low
2024-01-11 13:00:00,1829,13,3,0,1,39.4683357530282,Low
2024-01-11 14:00:00,1631,14,3,0,1,42.4129953989334,Medium
2024-01-11 15:00:00,1529,15,3,0,1,21.740536763953347,Low
2024-01-11 16:00:00,1519,16,3,0,1,22.046283702447855,Low
2024-01-11 17:00:00,1224,17,3,0,1,28.62431133655299,Low
2024-01-11 18:00:00,1218,18,3,0,1,43.457508562417374,Low
2024-01-11 19:00:00,1248,19,3,0,1,54.392082081839796,Low
2024-01-11 20:00:00,961,20,3,0,1,20.001356383365042,Low
2024-01-11 21:00:00,1048,21,3,0,1,30.05195226138886,Low
2024-01-11 22:00:00,786,22,3,0,1,53.437354032415065,Low
2024-01-11 23:00:00,857,23,3,0,1,46.81761472249973,Low
2024-01-12 00:00:00,884,0,4,0,1,45.10409927476566,High
2024-01-12 01:00:00,917,1,4,0,1,48.01989277417802,High
2024-01-12 02:00:00,818,2,4,0,1,32.69849550774611,Low
2024-01-12 03:00:00,1065,3,4,0,1,44.405800127736015,Low
2024-01-12 04:00:00,1009,4,4,0,1,22.708708767318914,Medium
2024-01-12 05:00:00,1275,5,4,0,1,36.18063710301648,Medium
2024-01-12 06:00:00,1270,6,4,0,1,45.207845724471625,Low
2024-01-12 07:00:00,1379,7,4,0,1,29.36155247855867,Low
2024-01-12 08:00:00,1394,8,4,0,1,32.52949475783821,Low
2024-01-12 09:00:00,1576,9,4,0,1,29.115661958620443,Medium
2024-01-12 10:00:00,1795,10,4,0,1,36.054150150752555,Medium
2024-01-12 11:00:00,1824,11,4,0,1,43.38659671186231,Low
2024-01-12 12:00:00,1626,12,4,0,1,44.84269979442122,Medium
2024-01-12 13:00:00,1896,13,4,0,1,38.3934575698395,Low
2024-01-12 14:00:00,1786,14,4,0,1,55.49780482147036,Low
2024-01-12 15:00:00,1520,15,4,0,1,42.35926944009917,Low
2024-01-12 16:00:00,1512,16,4,0,1,32.37288474662932,Low
2024-01-12 17:00:00,1401,17,4,0,1,55.86656642294857,Low
2024-01-12 18:00:00,1197,18,4,0,1,46.03717461144461,Medium
2024-01-12 19:00:00,1191,19,4,0,1,56.42152147139239,High
2024-01-12 20:00:00,1055,20,4,0,1,33.89044935057916,Low
2024-01-12 21:00:00,856,21,4,0,1,33.19967129170516,Low
2024-01-12 22:00:00,963,22,4,0,1,47.97257986581488,Medium
2024-01-12 23:00:00,698,23,4,0,1,33.12399785543847,Low
2024-01-13 00:00:00,724,0,5,1,1,51.75276235054543,Medium
2024-01-13 01:00:00,709,1,5,1,1,57.752717225900824,Medium
2024-01-13 02:00:00,682,2,5,1,1,51.624644429901046,Low
2024-01-13 03:00:00,823,3,5,1,1,31.75239754015397,Low
2024-01-13 04:00:00,867,4,5,1,1,52.68449268267887,Low
2024-01-13 05:00:00,1093,5,5,1,1,29.03431575469751,Medium
2024-01-13 06:00:00,1250,6,5,1,1,43.91309492394457,Low
2024-01-13 07:00:00,1398,7,5,1,1,47.551446372375324,Low
2024-01-13 08:00:00,1345,8,5,1,1,42.22913707746264,Medium
2024-01-13 09:00:00,1511,9,5,1,1,36.372923074939926,Low
2024-01-13 10:00:00,1524,10,5,1,1,58.43517653970002,Medium
2024-01-13 11:00:00,1654,11,5,1,1,40.42815190321606,Medium
2024-01-13 12:00:00,1452,12,5,1,1,35.22970940042569,High
2024-01-13 13:00:00,1712,13,5,1,1,46.39357605657351,High
2024-01-13 14:00:00,1570,14,5,1,1,25.543448114714288,Medium
2024-01-13 15:00:00,1565,15,5,1,1,35.027646222352146,Medium
2024-01-13 16:00:00,1266,16,5,1,1,58.70852250953981,Low
2024-01-13 17:00:00,1195,17,5,1,1,59.03402675575113,Low
2024-01-13 18:00:00,1121,18,5,1,1,23.162668636563218,Medium
2024-01-13 19:00:00,1030,19,5,1,1,29.607023598164247,Low
2024-01-13 20:00:00,991,20,5,1,1,32.061752039682574,High
2024-01-13 21:00:00,936,21,5,1,1,34.42955967323353,Low
2024-01-13 22:00:00,894,22,5,1,1,46.95079433164905,Low
2024-01-13 23:00:00,709,23,5,1,1,30.399257958189235,Low
2024-01-14 00:00:00,742,0,6,1,1,44.381010494902114,Low
2024-01-14 01:00:00,608,1,6,1,1,41.69625883973987,Medium
2024-01-14 02:00:00,703,2,6,1,1,46.053280173854866,Low
2024-01-14 03:00:00,788,3,6,1,1,21.7386039962547,Low
2024-01-14 04:00:00,1172,4,6,1,1,58.2550922248765,High
2024-01-14 05:00:00,992,5,6,1,1,25.99748806027279,Low
2024-01-14 06:00:00,1124,6,6,1,1,50.44668156662504,Low
2024-01-14 07:00:00,1218,7,6,1,1,52.11519385098544,Low
2024-01-14 08:00:00,1408,8,6,1,1,39.39755750869197,Medium
2024-01-14 09:00:00,1530,9,6,1,1,52.525758014485675,Medium
2024-01-14 10:00:00,1500,10,6,1,1,47.61707895627774,Medium
2024-01-14 11:00:00,1632,11,6,1,1,35.36929032459308,Medium
2024-01-14 12:00:00,1637,12,6,1,1,42.003590884068096,Low
2024-01-14 13:00:00,1609,13,6,1,1,41.23616058761172,Low
2024-01-14 14:00:00,1567,14,6,1,1,56.08011095628718,Medium
2024-01-14 15:00:00,1591,15,6,1,1,43.5283497286179,Medium
2024-01-14 16:00:00,1439,16,6,1,1,50.69093738744374,Medium
2024-01-14 17:00:00,1366,17,6,1,1,50.790562264126635,High
2024-01-14 18:00:00,1250,18,6,1,1,47.43114077492824,Medium
2024-01-14 19:00:00,1007,19,6,1,1,38.70856209198119,Low
2024-01-14 20:00:00,1043,20,6,1,1,28.941105753968493,Medium
2024-01-14 21:00:00,786,21,6,1,1,42.13065247606428,High
2024-01-14 22:00:00,905,22,6,1,1,25.387068037157636,Low
2024-01-14 23:00:00,751,23,6,1,1,20.289725699478616,Medium
2024-01-15 00:00:00,947,0,0,0,1,36.43787980432669,Medium
2024-01-15 01:00:00,719,1,0,0,1,24.435636813593575,High
2024-01-15 02:00:00,988,2,0,0,1,24.499713560640014,Low
2024-01-15 03:00:00,958,3,0,0,1,35.54752019105148,Medium
2024-01-15 04:00:00,1096,4,0,0,1,58.810565450994055,Low
2024-01-15 05:00:00,1143,5,0,0,1,52.56215861384256,Medium
2024-01-15 06:00:00,1286,6,0,0,1,53.4830806317142,Low
2024-01-15 07:00:00,1396,7,0,0,1,47.05099174113017,Medium
2024-01-15 08:00:00,1525,8,0,0,1,46.20003256427357,Low
2024-01-15 09:00:00,1545,9,0,0,1,34.8370272659914,Low
2024-01-15 10:00:00,1703,10,0,0,1,29.090332786141452,Low
2024-01-15 11:00:00,1789,11,0,0,1,49.31525210444117,Low
2024-01-15 12:00:00,1732,12,0,0,1,51.43503821851331,Medium
2024-01-15 13:00:00,1685,13,0,0,1,46.13638390047416,Low
2024-01-15 14:00:00,1740,14,0,0,1,27.521521484898336,Low
2024-01-15 15:00:00,1700,15,0,0,1,51.15959781135281,Low
2024-01-15 16:00:00,1517,16,0,0,1,29.68492827902287,Low
2024-01-15 17:00:00,1207,17,0,0,1,50.378067138163814,Medium
2024-01-15 18:00:00,1405,18,0,0,1,29.910778585608707,Medium
2024-01-15 19:00:00,1000,19,0,0,1,23.948272621932855,Medium
2024-01-15 20:00:00,1049,20,0,0,1,45.76443672117435,Low
2024-01-15 21:00:00,982,21,0,0,1,42.08667035320488,Low
2024-01-15 22:00:00,781,22,0,0,1,39.694326057021925,Medium
2024-01-15 23:00:00,803,23,0,0,1,34.09512253496668,High
2024-01-16 00:00:00,635,0,1,0,1,30.436922348842074,Medium
2024-01-16 01:00:00,815,1,1,0,1,47.62347164680821,Low
2024-01-16 02:00:00,946,2,1,0,1,26.73355907214697,Low
2024-01-16 03:00:00,1012,3,1,0,1,53.20737470897949,Medium
2024-01-16 04:00:00,1081,4,1,0,1,34.11001022411867,Low
2024-01-16 05:00:00,1274,5,1,0,1,49.7431919443659,High
2024-01-16 06:00:00,1205,6,1,0,1,21.209712149999866,Low
2024-01-16 07:00:00,1336,7,1,0,1,32.34578102048188,Medium
2024-01-16 08:00:00,1448,8,1,0,1,58.05754810354867,Medium
2024-01-16 09:00:00,1551,9,1,0,1,54.36493994610832,Medium
2024-01-16 10:00:00,1548,10,1,0,1,34.948522905135235,Low
2024-01-16 11:00:00,2033,11,1,0,1,24.41461461516855,Medium
2024-01-16 12:00:00,1729,12,1,0,1,33.44214472872906,Low
2024-01-16 13:00:00,1963,13,1,0,1,38.48114620446382,Medium
2024-01-16 14:00:00,1699,14,1,0,1,41.31979409693483,Low
2024-01-16 15:00:00,1530,15,1,0,1,42.31344713413415,Low
2024-01-16 16:00:00,1495,16,1,0,1,22.70195419186554,Medium
2024-01-16 17:00:00,1492,17,1,0,1,49.8477249700991,Low
2024-01-16 18:00:00,1280,18,1,0,1,47.049170673467906,Medium
2024-01-16 19:00:00,1244,19,1,0,1,24.59437778718818,Medium
2024-01-16 20:00:00,1260,20,1,0,1,39.06092473181078,Low
2024-01-16 21:00:00,877,21,1,0,1,43.78468142096086,Low
2024-01-16 22:00:00,661,22,1,0,1,26.619136481609086,Low
2024-01-16 23:00:00,1022,23,1,0,1,32.06153785775298,Medium
2024-01-17 00:00:00,898,0,2,0,1,41.85751863210195,High
2024-01-17 01:00:00,829,1,2,0,1,41.19010410168826,Low
2024-01-17 02:00:00,960,2,2,0,1,48.347159493292224,Low
2024-01-17 03:00:00,938,3,2,0,1,50.758856149548336,High
2024-01-17 04:00:00,1201,4,2,0,1,26.297800730558166,Medium
2024-01-17 05:00:00,1264,5,2,0,1,49.31487366493597,Low
2024-01-17 06:00:00,1345,6,2,0,1,30.849995259517954,Low
2024-01-17 07:00:00,1624,7,2,0,1,45.47785969353693,Low
2024-01-17 08:00:00,1485,8,2,0,1,58.60656976700278,Medium
2024-01-17 09:00:00,1614,9,2,0,1,30.97925477142517,Low
2024-01-17 10:00:00,1731,10,2,0,1,20.163087031386876,Medium
2024-01-17 11:00:00,1747,11,2,0,1,43.662066192135484,Low
2024-01-17 12:00:00,1840,12,2,0,1,46.54809314594191,Medium
2024-01-17 13:00:00,1593,13,2,0,1,25.653133753548637,Low
